top - 11:54:46 up  1:09,  1 user,  load average: 1.67, 1.11, 0.92
  98146 root      20   0       0      0      0 I   0.0   0.0   0:00.26 kworker/2:2-events
  98881 root      20   0       0      0      0 I   0.0   0.0   0:00.41 kworker/6:1-rcu_gp
  99324 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/9:2-rcu_gp
 100045 root      20   0       0      0      0 I   0.0   0.0   0:00.24 kworker/9:3-events
 102014 root      20   0       0      0      0 I   0.0   0.0   0:00.45 kworker/u28:3-events_unbound
 103590 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/11:2-events
 104322 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker/13:1-events
 104335 root      20   0       0      0      0 I   0.0   0.0   0:00.34 kworker/u28:1-flush-252:1
 104371 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/10:0-rcu_gp
 104757 root      20   0       0      0      0 I   0.0   0.0   0:00.18 kworker/1:0-events
 104852 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/2:0-events
 104951 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/9:0-events
 105045 root      20   0       0      0      0 I   0.0   0.0   0:00.19 kworker/6:0-events
 105422 prathik+  20   0 1132.0g 155924 104232 S   0.0   0.2   0:03.71 chrome
 105477 prathik+  20   0 1132.0g  87396  79232 S   0.0   0.1   0:00.08 chrome
 105503 prathik+  20   0 1131.9g  56596  49920 S   0.0   0.1   0:00.02 chrome
 105739 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/12:0-rcu_gp
 106040 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/13:2-inet_frag_wq
 106150 root      20   0       0      0      0 I   0.0   0.0   0:00.23 kworker/u28:4-flush-252:1
 106172 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/10:1-ipv6_addrconf
 106232 root      20   0       0      0      0 I   0.0   0.0   0:00.07 kworker/4:2-events
 106765 root      20   0       0      0      0 I   0.0   0.0   0:00.06 kworker/3:2-events
 106818 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/13:3-rcu_gp
 106988 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/0:3-rcu_gp
 107419 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/4:3-events
 107436 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/7:2-rcu_gp
 107481 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/5:1-events
 108199 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/2:1-events
 109481 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/8:3-events
 109773 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/u28:7-flush-252:1
 110582 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker/11:3-events
 113900 prathik+  20   0 1098240  62120  45316 S   0.0   0.1   0:04.59 gedit
 115027 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker/u28:8-events_unbound
 115028 root      20   0       0      0      0 I   0.0   0.0   0:00.20 kworker/u28:9-flush-252:1
 116138 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/3:1-events
 116223 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/6:2-events
 116330 root      20   0       0      0      0 I   0.0   0.0   0:00.06 kworker/12:1-events
 116370 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/0:0-events
 116371 root      20   0       0      0      0 I   0.0   0.0   0:00.15 kworker/13:0-events
 116588 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/4:0-events
 116962 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/5:0-rcu_gp
 116972 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/5:3-rcu_gp
 116989 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/11:0-rcu_gp
 116990 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/11:1
 117040 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/9:1
 117041 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/9:4
 117200 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/0:1-events_long
 117488 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/8:0-rcu_gp
 117489 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/8:4
 118063 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/5:4
 118199 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/12:3
 118449 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/4:1-events
 118450 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/4:4
 118671 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/2:3-rcu_gp
 118672 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/2:4
 119981 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/0:4
 120241 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/1:1-events
 120671 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/1:3-ipv6_addrconf
 121359 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/6:3-events
 121894 root      20   0  719532  10112   8192 S   0.0   0.0   0:00.01 containerd-shim
 121930 999       20   0 1586332  98048  40960 S   0.0   0.1   0:00.77 mongod
 121939 root      20   0  238444   8192   7424 S   0.0   0.0   0:00.03 nm-dispatcher
 121992 root      20   0  719276   9984   8192 S   0.0   0.0   0:00.00 containerd-shim
 122010 root      20   0  719532  10112   8320 S   0.0   0.0   0:00.00 containerd-shim
 122012 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/7:1-events
 122101 11211     20   0  411364   4224   3200 S   0.0   0.0   0:00.02 memcached
 122102 999       20   0 4218152   3.4g   7552 S   0.0   5.5   0:09.66 redis-server
 122125 root      20   0  719276   9600   7936 S   0.0   0.0   0:00.01 containerd-shim
 122133 root      20   0  719276   9344   7808 S   0.0   0.0   0:00.00 containerd-shim
 122166 root      20   0  719276  10112   8320 S   0.0   0.0   0:00.00 containerd-shim
 122281 999       20   0 1586332  98176  40832 S   0.0   0.1   0:00.78 mongod
 122312 999       20   0 1586332  98432  41088 S   0.0   0.2   0:00.80 mongod
 122318 999       20   0 1586332  97792  40704 S   0.0   0.1   0:00.77 mongod
 122436 root      20   0  719532   9984   8192 S   0.0   0.0   0:00.00 containerd-shim
 122446 root      20   0  719532  10112   8192 S   0.0   0.0   0:00.00 containerd-shim
 122502 root      20   0 1082284   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 122508 root      20   0 1156272   3712   2816 S   0.0   0.0   0:00.00 docker-proxy
 122524 999       20   0 1577724  94592  40832 S   0.0   0.1   0:00.78 mongod
 122525 11211     20   0  411364   4352   3328 S   0.0   0.0   0:00.02 memcached
 122542 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:0-ipv6_addrconf
 122566 root      20   0 1082028   3456   2688 S   0.0   0.0   0:00.00 docker-proxy
 122577 root      20   0 1082284   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 122631 root      20   0  719276   9984   8064 S   0.0   0.0   0:00.00 containerd-shim
 122632 root      20   0  719276   9728   7936 S   0.0   0.0   0:00.00 containerd-shim
 122699 11211     20   0  411364   4480   3328 S   0.0   0.0   0:00.03 memcached
 122700 10001     20   0 1266656  34560  24832 S   0.0   0.1   0:00.07 all-in-one-linu
 122777 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/1:4-events
 122824 root      20   0  719532   9856   8192 S   0.0   0.0   0:00.00 containerd-shim
 122908 999       20   0  133928  12032   7680 S   0.0   0.0   0:00.05 redis-server
 122914 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/7:3-events
 122930 root      20   0  719276   9856   8192 S   0.0   0.0   0:00.00 containerd-shim
 122931 root      20   0  719276   9984   8192 S   0.0   0.0   0:00.00 containerd-shim
 122997 999       20   0 1586332  97536  40448 S   0.0   0.1   0:00.76 mongod
 123022 root      20   0  719276   9856   8064 S   0.0   0.0   0:00.00 containerd-shim
 123087 root      20   0 1155760   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 123094 root      20   0 1229748   3456   2688 S   0.0   0.0   0:00.00 docker-proxy
 123108 root      20   0  719276   9344   7808 S   0.0   0.0   0:00.01 containerd-shim
 123125 11211     20   0  411364   4480   3328 S   0.0   0.0   0:00.02 memcached
 123189 root      20   0 1229748   3712   2816 S   0.0   0.0   0:00.00 docker-proxy
 123197 root      20   0 1156016   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 123205 root      20   0   64884   9804   7628 S   0.0   0.0   0:00.04 openresty
 123221 root      20   0  719532   9856   8064 S   0.0   0.0   0:00.00 containerd-shim
 123252 root      20   0  719276  10112   8320 S   0.0   0.0   0:00.00 containerd-shim
 123406 root      20   0  151108  10496   9600 S   0.0   0.0   0:00.03 SocialGraphServ
 123407 root      20   0  155116  10752   9600 S   0.0   0.0   0:00.03 PostStorageServ
 123439 root      20   0  719276   9984   8064 S   0.0   0.0   0:00.00 containerd-shim
 123477 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/10:2-events
 123543 root      20   0   46476   7168   6656 S   0.0   0.0   0:00.02 MediaService
 123654 root      20   0  719532   9856   7936 S   0.0   0.0   0:00.00 containerd-shim
 123732 root      20   0  719276   9856   8192 S   0.0   0.0   0:00.01 containerd-shim
 123744 root      20   0   81308  10624   9472 S   0.0   0.0   0:00.02 UserMentionServ
 123761 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123762 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123763 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123764 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123765 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123766 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123767 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123768 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123769 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123770 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123771 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123772 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123773 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123774 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123807 root      20   0   47072   7424   6912 S   0.0   0.0   0:00.02 ComposePostServ
 123852 root      20   0  719276  10240   8320 S   0.0   0.0   0:00.00 containerd-shim
 123927 root      20   0  719276  10368   8320 S   0.0   0.0   0:00.00 containerd-shim
 123974 root      20   0  155068  10624   9472 S   0.0   0.0   0:00.02 UrlShortenServi
 123975 root      20   0   47456   7552   7040 S   0.0   0.0   0:00.02 HomeTimelineSer
 123995 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/10:3-events
 124052 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:3-events
 124065 root      20   0  719276   9856   8192 S   0.0   0.0   0:00.00 containerd-shim
 124140 root      20   0   46708   7296   6784 S   0.0   0.0   0:00.03 TextService
 124166 root      20   0  719276  10112   8192 S   0.0   0.0   0:00.00 containerd-shim
 124238 root      20   0  150932  10496   9600 S   0.0   0.0   0:00.02 UserTimelineSer
 124281 root      20   0 1082028   3584   2816 S   0.0   0.0   0:00.00 docker-proxy
 124287 root      20   0 1303480   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 124321 root      20   0  719532   9600   7936 S   0.0   0.0   0:00.01 containerd-shim
 124331 root      20   0  719532   9984   8192 S   0.0   0.0   0:00.00 containerd-shim
 124379 root      20   0  719276   9600   7936 S   0.0   0.0   0:00.01 containerd-shim
 124409 root      20   0   41296   7808   6656 S   0.0   0.0   0:00.03 openresty
 124410 root      20   0   46512   7296   6784 S   0.0   0.0   0:00.02 UniqueIdService
 124411 root      20   0  155368  10624   9472 S   0.0   0.0   0:00.03 UserService
 124592 nobody    20   0   41696   3696   2176 S   0.0   0.0   0:00.00 openresty
 124593 nobody    20   0   41696   3696   2176 S   0.0   0.0   0:00.00 openresty
 124594 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124595 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124596 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124597 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124598 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124599 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124600 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124601 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124602 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124603 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124604 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124605 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124606 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124607 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124657 prathik+  20   0    7372   3456   3200 S   0.0   0.0   0:00.00 log_script.sh
top - 11:54:56 up  1:09,  1 user,  load average: 1.64, 1.12, 0.93
Tasks: 481 total,   2 running, 479 sleeping,   0 stopped,   0 zombie
%Cpu(s): 10.5 us,  3.9 sy,  0.0 ni, 85.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :  63972.4 total,  45698.1 free,  11233.6 used,   7040.7 buff/cache
MiB Swap:  32000.0 total,  31494.7 free,    505.2 used.  52042.0 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 122995 999       20   0 6431012   5.6g   7552 R  81.0   8.9   0:20.72 redis-server
    799 root      20   0  378908  83112  34648 S  14.3   0.1   2:58.63 esensor
 124721 prathik+  20   0   13644   4992   4096 R   9.5   0.0   0:00.05 top
      1 root      20   0  167220  11360   7648 S   4.8   0.0   0:10.27 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.01 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 slub_flushwq
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 netns
      8 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri
     11 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq
     12 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_kthread
     13 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_rude_kthread
     14 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_trace_kthread
     15 root      20   0       0      0      0 S   0.0   0.0   0:00.40 ksoftirqd/0
     16 root      20   0       0      0      0 I   0.0   0.0   0:02.28 rcu_preempt
     17 root      rt   0       0      0      0 S   0.0   0.0   0:00.70 migration/0
     18 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/0
     19 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     20 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     21 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/1
     22 root      rt   0       0      0      0 S   0.0   0.0   0:00.74 migration/1
     23 root      20   0       0      0      0 S   0.0   0.0   0:00.21 ksoftirqd/1
     25 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/1:0H-events_highpri
     26 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/2
     27 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/2
     28 root      rt   0       0      0      0 S   0.0   0.0   0:00.61 migration/2
     29 root      20   0       0      0      0 S   0.0   0.0   0:00.17 ksoftirqd/2
     31 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/2:0H-events_highpri
     32 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/3
     33 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/3
     34 root      rt   0       0      0      0 S   0.0   0.0   0:00.54 migration/3
     35 root      20   0       0      0      0 S   0.0   0.0   0:00.17 ksoftirqd/3
     37 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/3:0H-events_highpri
     38 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/4
     39 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/4
     40 root      rt   0       0      0      0 S   0.0   0.0   0:00.51 migration/4
     41 root      20   0       0      0      0 S   0.0   0.0   0:00.15 ksoftirqd/4
